"","GEOID","median_rent","total_pop","pct_white","pct_black","pct_asian","median_hh_income","pct_renter","median_year_built_renter","aggregate_rooms","median_rooms","total_hh","pct_family","pct_unemployed","pct_rent_burdened"
"32","42101001900",2091,3532,55.9173272933182,22.7916194790487,14.5526613816535,144261,46.3098591549296,1986,2012,4.4,1775,37.8028169014084,6.51515151515152,41.4841849148418
"33","42101002000",1855,2202,42.1435059037239,31.1534968210718,11.1262488646685,106420,38.1611065907242,1938,1330,5.5,1229,33.3604556550041,2.92857142857143,31.3432835820896
"34","42101002100",1833,2532,46.9194312796209,34.2417061611374,11.8088467614534,116354,37.1732817037754,1955,1166,5.6,1033,46.75701839303,3.39522546419098,26.3020833333333
"35","42101002200",1685,2546,45.8758837391987,35.4281225451689,5.02749410840534,73462,52.5380710659898,1938,1463,4.9,1182,46.4467005076142,6.04565083281925,64.2512077294686
"36","42101002300",1828,3049,75.5657592653329,0.918333879960643,12.889471958019,125781,45.7575757575758,1938,1375,5.1,1320,49.3181818181818,2.5027808676307,31.7880794701987
"37","42101002400",1675,4666,75.5036433776254,5.82940420060009,7.00814402057437,84732,45.4897406116918,1938,2864,4.8,2583,44.0572977158343,4.3447792571829,53.2765957446809
"38","42101002500",1181,4306,67.1620993961914,18.230376219229,6.57222480260102,83508,44.0135724672807,1965,2133,5.1,2063,55.6471158507029,5.02222222222222,32.9295154185022
"39","42101002701",1450,3698,58.1395348837209,9.1941590048675,11.8442401297999,95224,42.0193778684345,1938,2069,4.8,1961,35.4920958694544,5.80218068535826,38.5922330097087
"40","42101002702",2140,4409,74.2118394193695,5.7836244046269,3.31140848264913,99797,33.8107416879795,1938,2150,5.6,1955,52.2250639386189,4.83558994197292,45.9909228441755
"41","42101002801",1605,4175,57.1497005988024,3.18562874251497,22.6826347305389,71027,47.2382048331415,1938,1880,5.5,1738,50.2876869965478,6.19909502262443,40.925700365408
"42","42101002802",1485,5868,60.0715746421268,5.43626448534424,22.4437627811861,94427,34.4983552631579,1955,2555,5.2,2432,62.7467105263158,7.74940617577197,44.9344457687723
"43","42101002900",1407,4031,70.4787893822873,3.89481518233689,6.42520466385512,104981,40.735632183908,1938,2299,4.8,2175,38.9885057471264,3.8019801980198,21.4446952595937
"44","42101003001",1298,3726,34.7020933977456,14.4122383252818,32.5818572195384,55288,40.1300236406619,1942,1866,5,1692,53.3687943262411,10.6124604012672,52.4300441826215
"45","42101003002",1775,3200,46.0625,28.65625,11.1875,78843,49.171974522293,1938,1849,5.6,1570,42.9299363057325,10.6424717999019,35.3626943005181
"46","42101003100",1404,4591,37.5299499019821,47.7455891962535,0.41385319102592,83620,38.77638948729,1957,2753,5.6,2321,39.2934080137872,3.52941176470588,46.3333333333333
"47","42101003200",1531,3856,27.8267634854772,53.1898340248963,5.93879668049793,68250,29.086678301338,1938,2160,5.3,1719,45.5497382198953,8.61656294877932,49.4
"48","42101003300",1422,6546,38.2676443629698,48.2584784601283,6.87442713107241,80850,60.9512850019179,1958,3254,5.6,2607,53.0494821634062,4.01322001888574,36.5009439899308
"49","42101003600",548,6879,14.129960750109,63.715656345399,19.4505015263846,43688,57.9634464751958,1955,2846,5.1,2681,60.686311077956,12.4664879356568,48.6486486486486
"50","42101003701",1528,4895,24.2083758937692,39.244126659857,27.7425944841675,69896,32.3281596452328,1938,2680,5.3,2255,50.4656319290466,8.859357696567,43.8957475994513
"51","42101003702",1585,3499,23.0923120891683,46.4704201200343,19.8913975421549,47760,42.4036281179138,1965,1464,5.8,1323,58.0498866213152,2.35507246376812,60.7843137254902
"52","42101003800",1446,3839,90.7267517582704,0.651211252930451,3.51654076582443,94538,15.0875075437538,1938,1740,5.8,1657,57.1514785757393,3.66492146596859,32.4
"53","42101003901",1213,6218,52.5249276294629,16.2431650048247,16.3396590543583,59262,55.2701801200801,1938,3287,4.7,2998,38.5923949299533,7.78669183577159,39.7103198551599
"54","42101003902",1405,5206,84.4602381867076,0,5.8586246638494,87258,23.3333333333333,1938,2631,5.5,2310,65.5844155844156,7.89172703011819,43.2282003710575
"55","42101004001",1381,4118,76.8576979116076,3.27829043224866,6.9208353569694,82258,44.750593824228,1951,2197,4.7,2105,48.9311163895487,4.6124763705104,48.619957537155
"56","42101004002",1583,5182,75.2219220378232,4.70860671555384,10.9803164801235,94150,21.5030408340573,1938,2462,5.1,2302,51.2163336229366,4.56191165821868,48.0808080808081
"57","42101004101",1540,5489,38.2765531062124,13.5908179996356,27.5095645837129,72500,34.780578898226,1938,2486,5.3,2142,70.4481792717087,6.89039628704034,34.2281879194631
"58","42101004103",1568,4670,21.4989293361884,0.256959314775161,33.7687366167024,52083,37.1621621621622,1938,1416,5.2,1332,74.3243243243243,1.79271708683473,43.030303030303
"59","42101004104",1220,3844,45.7596253902185,6.08740894901145,36.9927159209157,62857,44.1087613293051,1940,1371,5.3,1324,67.2960725075529,0,25.1712328767123
"60","42101004201",1561,4545,59.5379537953795,3.65236523652365,28.2508250825082,84500,24.6153846153846,1938,2408,5.3,2080,52.5961538461538,5.04003768252473,28.3203125
"61","42101004202",1639,5568,63.5775862068966,5.96264367816092,13.1465517241379,75984,28.2026768642447,1938,2228,5.2,2092,63.7189292543021,3.62264150943396,45.4237288135593
"62","42101005400",1371,1688,16.1137440758294,79.9170616113744,3.55450236966825,56197,60.5405405405405,1977,772,4.2,740,51.6216216216216,0.561797752808989,71.6517857142857
"63","42101005500",1496,6183,6.21057738961669,80.5434255215915,2.7171276079573,67063,34.9587665830047,1967,2826,5.7,2789,55.4320544998207,9.20886075949367,49.8461538461538
"64","42101005600",1159,1073,7.54892823858341,84.0633737185461,0,35474,90.2654867256637,1975,741,3.9,678,41.0029498525074,8.26446280991735,51.4705882352941
"65","42101006000",1166,5923,10.0118183353031,74.978895829816,2.78575046429174,44199,41.0196987253766,1955,2764,5.7,2589,54.2680571649285,8.54810996563574,46.8926553672316
"66","42101006100",1289,2942,6.83208701563562,69.0006798096533,12.9163834126445,45521,20.1314708299096,1961,1243,6.4,1217,64.3385373870173,24.7653429602888,76.734693877551
"67","42101006200",1308,4566,3.89837932544897,85.3482260183968,6.98642137538327,48634,55.0568521843208,1938,1753,6,1671,65.5894673847995,9.92937266306606,63.1521739130435
"68","42101006300",1167,4380,2.26027397260274,83.7214611872146,7.42009132420091,32997,69.2216981132076,1945,2020,5.6,1696,58.372641509434,10.9712230215827,49.8296422487223
"69","42101006400",1212,4459,5.04597443372954,73.9851984749944,5.53935860058309,42469,33.0176767676768,1938,1790,5.9,1584,67.1085858585859,3.22429906542056,33.2695984703633
